CustomerKey	GeographyKey	CustomerAlternateKey	Title	FirstName	MiddleName	LastName	NameStyle	BirthDate	MaritalStatus	Suffix	Gender	EmailAddress	YearlyIncome	TotalChildren	NumberChildrenAtHome	EnglishEducation	SpanishEducation	FrenchEducation	EnglishOccupation	SpanishOccupation	FrenchOccupation	HouseOwnerFlag	NumberCarsOwned	AddressLine1	AddressLine2	Phone	DateFirstPurchase	CommuteDistance
11461	6	AW00011461	NULL	Victor	NULL	Jimenez	0	1972-03-25	S	NULL	M	victor7@adventure-works.com	90000.00	0	0	Bachelors	Licenciatura	Bac + 4	Professional	Profesional	Cadre	0	3	7201 Elk Dr.	NULL	1 (11) 500 555-0176	2006-01-31	10+ Miles
11462	8	AW00011462	NULL	Laura	L	Lin	0	1972-01-19	M	NULL	F	laura14@adventure-works.com	110000.00	0	5	High School	Educación secundaria	Bac + 2	Management	Gestión	Direction	1	4	3378 Coldwater Drive	NULL	1 (11) 500 555-0151	2006-01-16	10+ Miles
11463	28	AW00011463	NULL	Alisha	E	Beck	0	1972-03-12	M	NULL	F	alisha45@adventure-works.com	110000.00	0	5	High School	Educación secundaria	Bac + 2	Management	Gestión	Direction	0	4	1328 Huntleigh Dr.	NULL	1 (11) 500 555-0169	2007-09-06	10+ Miles
11464	38	AW00011464	NULL	Alejandro	NULL	Huang	0	1971-11-16	M	NULL	M	alejandro8@adventure-works.com	90000.00	0	0	Bachelors	Licenciatura	Bac + 4	Professional	Profesional	Cadre	1	4	6171 Golf Club Rd	NULL	1 (11) 500 555-0112	2006-01-22	10+ Miles
11465	23	AW00011465	NULL	Louis	NULL	Luo	0	1971-02-19	M	NULL	M	louis23@adventure-works.com	90000.00	0	0	Bachelors	Licenciatura	Bac + 4	Professional	Profesional	Cadre	0	4	4187 Banbury Loop	NULL	1 (11) 500 555-0185	2006-01-14	10+ Miles
11466	6	AW00011466	NULL	Grant	H	Tang	0	1971-08-03	M	NULL	M	grant6@adventure-works.com	150000.00	0	5	Partial High School	Educación secundaria (en curso)	Niveau bac	Management	Gestión	Direction	1	4	2710 Saddlehill Lane	NULL	1 (11) 500 555-0195	2007-11-23	10+ Miles
11467	17	AW00011467	NULL	Arturo	C	Zheng	0	1969-10-07	M	NULL	M	arturo21@adventure-works.com	170000.00	1	5	Graduate Degree	Estudios de postgrado	Bac + 3	Management	Gestión	Direction	1	4	9719 Hamilton Ave	NULL	1 (11) 500 555-0154	2008-02-01	0-1 Miles
11468	278	AW00011468	NULL	Jaclyn	NULL	Andersen	0	1975-06-18	M	NULL	F	jaclyn37@adventure-works.com	40000.00	1	1	Bachelors	Licenciatura	Bac + 4	Skilled Manual	Obrero especializado	Technicien	1	0	8274 Gladstone Drive	NULL	1 (11) 500 555-0126	2006-02-08	1-2 Miles
11469	278	AW00011469	NULL	Edwin	NULL	Raji	0	1973-04-16	S	NULL	M	edwin44@adventure-works.com	10000.00	0	0	Partial High School	Educación secundaria (en curso)	Niveau bac	Manual	Obrero	Ouvrier	0	2	6045 Nightingale Drive	NULL	1 (11) 500 555-0143	2008-02-10	1-2 Miles
11470	177	AW00011470	NULL	Jay	C	Suarez	0	1973-09-25	S	NULL	M	jay49@adventure-works.com	20000.00	0	0	Partial High School	Educación secundaria (en curso)	Niveau bac	Manual	Obrero	Ouvrier	0	2	Heidestieg Straße 8664	NULL	1 (11) 500 555-0195	2006-07-25	0-1 Miles
11471	207	AW00011471	NULL	Latasha	NULL	Suarez	0	1973-09-25	S	NULL	F	latasha19@adventure-works.com	30000.00	0	0	Partial College	Estudios universitarios (en curso)	Baccalauréat	Clerical	Administrativo	Employé	1	1	29, avenue de la Gare	NULL	1 (11) 500 555-0180	2007-11-18	2-5 Miles
11472	24	AW00011472	NULL	Kenneth	NULL	Kumar	0	1963-04-03	S	NULL	M	kenneth7@adventure-works.com	60000.00	3	2	Bachelors	Licenciatura	Bac + 4	Professional	Profesional	Cadre	1	2	7815 Driftwood Drive	NULL	1 (11) 500 555-0153	2006-01-26	5-10 Miles
11473	221	AW00011473	NULL	Grace	M	Henderson	0	1980-08-02	S	NULL	F	grace52@adventure-works.com	20000.00	0	0	Partial High School	Educación secundaria (en curso)	Niveau bac	Manual	Obrero	Ouvrier	0	2	1039, rue Mazagran	NULL	1 (11) 500 555-0164	2007-12-04	1-2 Miles
11474	265	AW00011474	NULL	Melvin	A	Xu	0	1980-02-22	S	NULL	M	melvin5@adventure-works.com	20000.00	0	0	Partial High School	Educación secundaria (en curso)	Niveau bac	Manual	Obrero	Ouvrier	1	2	4092 Folson Drive	NULL	1 (11) 500 555-0113	2008-03-29	1-2 Miles
11475	251	AW00011475	NULL	Cesar	L	Subram	0	1978-10-09	S	NULL	M	cesar12@adventure-works.com	30000.00	0	0	High School	Educación secundaria	Bac + 2	Manual	Obrero	Ouvrier	0	1	8778 So. Silver Spring	NULL	1 (11) 500 555-0118	2007-10-25	1-2 Miles
11476	241	AW00011476	NULL	Erika	K	Navarro	0	1974-11-17	M	NULL	F	erika7@adventure-works.com	40000.00	1	1	Bachelors	Licenciatura	Bac + 4	Skilled Manual	Obrero especializado	Technicien	1	0	37 Amaranth Way	NULL	1 (11) 500 555-0145	2008-05-04	1-2 Miles
11477	127	AW00011477	NULL	Tristan	NULL	Hughes	0	1973-06-25	S	NULL	M	tristan12@adventure-works.com	30000.00	0	0	High School	Educación secundaria	Bac + 2	Manual	Obrero	Ouvrier	0	1	Platz des Landtags 33	NULL	1 (11) 500 555-0121	2008-03-28	1-2 Miles
11478	218	AW00011478	NULL	Billy	C	Hernandez	0	1973-02-25	S	NULL	M	billy5@adventure-works.com	30000.00	0	0	High School	Educación secundaria	Bac + 2	Manual	Obrero	Ouvrier	0	1	570, avenue des Champs-Elysées	NULL	1 (11) 500 555-0121	2007-10-21	2-5 Miles
11479	182	AW00011479	NULL	Darryl	L	Wu	0	1973-04-22	M	NULL	M	darryl6@adventure-works.com	40000.00	1	1	Bachelors	Licenciatura	Bac + 4	Skilled Manual	Obrero especializado	Technicien	1	0	52, rue de Berri	NULL	1 (11) 500 555-0180	2007-06-08	1-2 Miles
11480	224	AW00011480	NULL	Colleen	A	Ma	0	1973-03-11	M	NULL	F	colleen16@adventure-works.com	40000.00	1	1	Bachelors	Licenciatura	Bac + 4	Skilled Manual	Obrero especializado	Technicien	1	0	2, place Beaubernard	NULL	1 (11) 500 555-0160	2007-06-28	1-2 Miles
11481	156	AW00011481	NULL	Erica	NULL	Hu	0	1973-05-23	M	NULL	F	erica19@adventure-works.com	40000.00	1	1	Bachelors	Licenciatura	Bac + 4	Skilled Manual	Obrero especializado	Technicien	1	0	Am Gallberg 46	Einkaufsabteilung	1 (11) 500 555-0117	2006-07-30	1-2 Miles
11482	272	AW00011482	NULL	Adrienne	C	Torres	0	1972-07-19	S	NULL	F	adrienne8@adventure-works.com	30000.00	0	0	High School	Educación secundaria	Bac + 2	Manual	Obrero	Ouvrier	0	1	9684 La Vista Avenue	NULL	1 (11) 500 555-0120	2006-03-11	1-2 Miles
11483	199	AW00011483	NULL	Calvin	E	Chande	0	1972-05-22	M	NULL	M	calvin13@adventure-works.com	40000.00	1	1	Bachelors	Licenciatura	Bac + 4	Skilled Manual	Obrero especializado	Technicien	1	1	9, rue de l´Avenir	NULL	1 (11) 500 555-0197	2007-06-25	0-1 Miles
11484	171	AW00011484	NULL	Erick	L	Sai	0	1972-03-06	S	NULL	M	erick5@adventure-works.com	40000.00	2	2	Partial College	Estudios universitarios (en curso)	Baccalauréat	Clerical	Administrativo	Employé	1	0	Hauptstr 6057	NULL	1 (11) 500 555-0161	2006-07-05	0-1 Miles
11485	237	AW00011485	NULL	Donald	NULL	Chandra	0	1972-08-07	M	NULL	M	donald4@adventure-works.com	40000.00	2	2	Partial College	Estudios universitarios (en curso)	Baccalauréat	Clerical	Administrativo	Employé	0	0	1644 Alicante Court	NULL	1 (11) 500 555-0191	2006-03-17	0-1 Miles
11486	117	AW00011486	NULL	Ariana	F	Rogers	0	1971-05-25	S	NULL	F	ariana17@adventure-works.com	10000.00	0	0	Partial High School	Educación secundaria (en curso)	Niveau bac	Manual	Obrero	Ouvrier	1	2	Königstr 381	NULL	1 (11) 500 555-0118	2008-05-27	1-2 Miles
11487	186	AW00011487	NULL	Morgan	C	Jones	0	1971-07-09	S	NULL	F	morgan26@adventure-works.com	10000.00	0	0	Partial High School	Educación secundaria (en curso)	Niveau bac	Manual	Obrero	Ouvrier	0	2	55, impasse Notre-Dame	NULL	1 (11) 500 555-0155	2008-06-17	1-2 Miles
11488	256	AW00011488	NULL	Jermaine	NULL	Lopez	0	1971-09-21	S	NULL	M	jermaine15@adventure-works.com	20000.00	0	0	Partial High School	Educación secundaria (en curso)	Niveau bac	Manual	Obrero	Ouvrier	1	2	5456 Old Oak Drive	NULL	1 (11) 500 555-0181	2006-04-30	1-2 Miles
11489	262	AW00011489	NULL	Deborah	S	Goel	0	1971-03-07	S	NULL	F	deborah21@adventure-works.com	20000.00	0	0	Partial High School	Educación secundaria (en curso)	Niveau bac	Manual	Obrero	Ouvrier	0	2	3670 All Ways Drive	NULL	1 (11) 500 555-0168	2006-04-30	1-2 Miles
11490	217	AW00011490	NULL	Danny	NULL	Rubio	0	1971-01-06	S	NULL	M	danny22@adventure-works.com	20000.00	0	0	Partial High School	Educación secundaria (en curso)	Niveau bac	Manual	Obrero	Ouvrier	0	2	5, avenue de la Gare	NULL	1 (11) 500 555-0122	2007-10-06	0-1 Miles
11491	255	AW00011491	NULL	Andre	NULL	Perez	0	1971-04-06	M	NULL	M	andre20@adventure-works.com	20000.00	0	0	Partial High School	Educación secundaria (en curso)	Niveau bac	Manual	Obrero	Ouvrier	0	2	70 Tobi Drive	NULL	1 (11) 500 555-0112	2006-05-10	0-1 Miles
11492	115	AW00011492	NULL	Terrence	C	Chander	0	1971-11-19	S	NULL	M	terrence16@adventure-works.com	30000.00	0	0	High School	Educación secundaria	Bac + 2	Manual	Obrero	Ouvrier	0	1	Reiherweg 5014	NULL	1 (11) 500 555-0155	2006-08-14	2-5 Miles
11493	255	AW00011493	NULL	Dawn	T	Wu	0	1970-12-02	S	NULL	F	dawn8@adventure-works.com	40000.00	2	2	Partial College	Estudios universitarios (en curso)	Baccalauréat	Clerical	Administrativo	Employé	1	0	6344 St Paul Way	NULL	1 (11) 500 555-0139	2006-05-17	1-2 Miles
11494	267	AW00011494	NULL	Jimmy	M	Gutierrez	0	1970-07-28	S	NULL	M	jimmy14@adventure-works.com	40000.00	2	2	Partial College	Estudios universitarios (en curso)	Baccalauréat	Clerical	Administrativo	Employé	1	0	9627 N. Civic Drive	NULL	1 (11) 500 555-0112	2006-06-25	1-2 Miles
11495	154	AW00011495	NULL	Francis	NULL	Jimenez	0	1971-09-04	S	NULL	M	francis3@adventure-works.com	40000.00	2	2	Partial College	Estudios universitarios (en curso)	Baccalauréat	Clerical	Administrativo	Employé	1	1	Curieweg 3991	NULL	1 (11) 500 555-0143	2008-04-28	1-2 Miles
11496	272	AW00011496	NULL	Gary	NULL	Ortega	0	1970-10-17	S	NULL	M	gary31@adventure-works.com	40000.00	2	2	Partial College	Estudios universitarios (en curso)	Baccalauréat	Clerical	Administrativo	Employé	1	2	5009 Grasswood Circle	NULL	1 (11) 500 555-0197	2006-06-02	0-1 Miles
11497	261	AW00011497	NULL	Katrina	R	Nath	0	1970-11-26	S	NULL	F	katrina17@adventure-works.com	40000.00	2	2	Partial College	Estudios universitarios (en curso)	Baccalauréat	Clerical	Administrativo	Employé	1	2	8874 Folson Drive	NULL	1 (11) 500 555-0154	2008-05-07	1-2 Miles
11498	49	AW00011498	NULL	Arturo	C	Sun	0	1974-01-15	S	NULL	M	arturo14@adventure-works.com	40000.00	3	3	Partial College	Estudios universitarios (en curso)	Baccalauréat	Clerical	Administrativo	Employé	1	2	4023 Jasper Court	NULL	694-555-0114	2007-09-01	1-2 Miles
11499	311	AW00011499	NULL	Pedro	A	Vance	0	1974-11-14	S	NULL	M	pedro4@adventure-works.com	40000.00	3	3	Partial College	Estudios universitarios (en curso)	Baccalauréat	Clerical	Administrativo	Employé	1	2	4438 Chrislend Court	NULL	149-555-0132	2007-10-08	1-2 Miles
11500	52	AW00011500	NULL	Sarah	V	Simmons	0	1974-09-18	S	NULL	F	sarah40@adventure-works.com	40000.00	0	0	Graduate Degree	Estudios de postgrado	Bac + 3	Skilled Manual	Obrero especializado	Technicien	1	0	1005 Valley Oak Plaza	NULL	579-555-0169	2007-08-04	0-1 Miles
